index,order_id,cust_id,gender,age,age_group,date,month,status,channel_,sku,category,size,qty,amount,state,ship_postal_code,b2b,year,day
23407.0,403-2584628-1517922,2584628.0,Men,27.0,Teenager,2022-06-10,6,Delivered,Amazon,SET392-KR-NP-M,Set,M,1.0,799.0,UTTAR PRADESH,243003.0,False,2022,10
23408.0,403-2584628-1517922,2584628.0,Women,39.0,Adult,2022-06-10,6,Delivered,Myntra,JNE3837-KR-M,kurta,M,1.0,533.0,MAHARASHTRA,422009.0,False,2022,10
23409.0,403-2584628-1517922,2584628.0,Women,48.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3836-KR-XXL,kurta,XXL,1.0,635.0,MAHARASHTRA,400078.0,False,2022,10
23410.0,408-5480358-0006730,5480358.0,Women,32.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3801-KR-M,kurta,M,1.0,725.0,KERALA,680569.0,False,2022,10
23411.0,171-2042861-2892345,2042861.0,Men,24.0,Teenager,2022-06-10,6,Delivered,Nalli,JNE3797-KR-XXL,Western Dress,XXL,1.0,715.0,MAHARASHTRA,401208.0,False,2022,10
23412.0,402-1389547-5046754,1389547.0,Men,37.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3800-KR-XXXL,Western Dress,3XL,1.0,771.0,MAHARASHTRA,400067.0,False,2022,10
23413.0,171-6681716-5782702,6681716.0,Men,23.0,Teenager,2022-06-10,6,Delivered,Ajio,JNE3797-KR-XXL,Western Dress,XXL,1.0,735.0,KARNATAKA,560078.0,False,2022,10
23414.0,171-3260155-8120347,3260155.0,Women,25.0,Teenager,2022-06-10,6,Delivered,Ajio,JNE3761-KR-M,kurta,M,1.0,301.0,KARNATAKA,560063.0,False,2022,10
23415.0,171-3260155-8120347,3260155.0,Women,43.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3440-KR-N-M,kurta,M,1.0,379.0,KARNATAKA,581308.0,False,2022,10
23416.0,405-7767831-8805967,7767831.0,Men,40.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3797-KR-XXXL,Western Dress,3XL,1.0,735.0,MAHARASHTRA,411048.0,False,2022,10
23417.0,403-1008358-9917912,1008358.0,Women,33.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3703-KR-M,kurta,M,1.0,292.0,KARNATAKA,560032.0,False,2022,10
23418.0,403-7084275-4482751,7084275.0,Women,25.0,Teenager,2022-06-10,6,Returned,Amazon,SET394-KR-NP-L,Set,L,1.0,1096.0,UTTAR PRADESH,232331.0,False,2022,10
23419.0,402-4971299-3916332,4971299.0,Men,37.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3798-KR-XXL,Western Dress,XXL,1.0,735.0,TAMIL NADU,600073.0,False,2022,10
23420.0,406-4387217-3477902,4387217.0,Men,36.0,Adult,2022-06-10,6,Delivered,Myntra,JNE3797-KR-XXXL,Western Dress,3XL,1.0,735.0,MAHARASHTRA,411021.0,False,2022,10
23421.0,171-6119159-0978714,6119159.0,Men,28.0,Teenager,2022-06-10,6,Delivered,Flipkart,J0415-DR-L,Western Dress,L,1.0,899.0,KARNATAKA,560087.0,False,2022,10
23422.0,402-6128123-2285955,6128123.0,Women,47.0,Adult,2022-06-10,6,Delivered,Amazon,J0187-KR-S,kurta,S,1.0,563.0,MADHYA PRADESH,462023.0,False,2022,10
23423.0,171-3849799-3115559,3849799.0,Women,39.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3645-TP-N-XS,Top,XS,1.0,432.0,GUJARAT,382455.0,False,2022,10
23424.0,171-3849799-3115559,3849799.0,Women,49.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3373-KR-M,kurta,M,1.0,376.0,TAMIL NADU,641105.0,False,2022,10
23425.0,171-3849799-3115559,3849799.0,Women,37.0,Adult,2022-06-10,6,Delivered,Meesho,JNE3794-KR-XXL,kurta,XXL,1.0,517.0,KARNATAKA,577004.0,False,2022,10
23426.0,404-6516694-6190708,6516694.0,Men,34.0,Adult,2022-06-10,6,Delivered,Nalli,J0158-DR-XXL,Western Dress,XXL,1.0,721.0,WEST BENGAL,700030.0,False,2022,10
23427.0,404-1350411-0009963,1350411.0,Women,21.0,Teenager,2022-06-10,6,Delivered,Amazon,JNE3482-KR-XXL,kurta,XXL,1.0,318.0,TELANGANA,502270.0,False,2022,10
23428.0,402-7052451-0989934,7052451.0,Women,23.0,Teenager,2022-06-10,6,Delivered,Meesho,SET369-KR-NP-M,Set,M,1.0,1399.0,MANIPUR,795001.0,False,2022,10
23429.0,406-6023829-3901939,6023829.0,Men,39.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3797-KR-M,Western Dress,M,1.0,735.0,TAMIL NADU,600055.0,False,2022,10
23430.0,402-3949727-0008355,3949727.0,Women,31.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3640-TP-N-L,Top,L,1.0,693.0,ARUNACHAL PRADESH,791102.0,False,2022,10
23431.0,402-3949727-0008355,3949727.0,Men,60.0,Senior,2022-06-10,6,Delivered,Amazon,JNE3797-KR-A-M,Western Dress,M,1.0,771.0,HARYANA,121004.0,False,2022,10
23432.0,402-3949727-0008355,3949727.0,Women,45.0,Adult,2022-06-10,6,Delivered,Myntra,JNE3758-KR-S,kurta,S,1.0,357.0,DELHI,110068.0,False,2022,10
23433.0,171-0089766-6461936,89766.0,Women,45.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3837-KR-M,kurta,M,1.0,533.0,JHARKHAND,831005.0,False,2022,10
23434.0,403-5209387-0997144,5209387.0,Men,31.0,Adult,2022-06-10,6,Delivered,Myntra,NW016-ST-SR-S,Set,S,1.0,537.0,DELHI,110019.0,False,2022,10
23435.0,404-3590504-2618711,3590504.0,Women,31.0,Adult,2022-06-10,6,Delivered,Amazon,SET363-KR-NP-M,Set,M,1.0,1338.0,MAHARASHTRA,410206.0,False,2022,10
23436.0,403-4484324-6338760,4484324.0,Men,31.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3797-KR-L,Western Dress,L,1.0,735.0,KERALA,683542.0,False,2022,10
23437.0,406-9225943-2397120,9225943.0,Men,56.0,Senior,2022-06-10,6,Delivered,Flipkart,SET264-KR-NP-XL,Set,XL,1.0,824.0,MAHARASHTRA,400086.0,False,2022,10
23438.0,403-0303085-3978736,303085.0,Women,71.0,Senior,2022-06-10,6,Delivered,Amazon,SET198-KR-NP-A-XS,Set,XS,1.0,523.0,GUJARAT,363641.0,False,2022,10
23439.0,408-2770355-3209968,2770355.0,Women,55.0,Senior,2022-06-10,6,Cancelled,Meesho,JNE3619-KR-M,kurta,M,1.0,301.0,TELANGANA,500007.0,False,2022,10
23440.0,408-6652644-6030721,6652644.0,Men,50.0,Adult,2022-06-10,6,Delivered,Myntra,SET395-KR-NP-XS,Set,XS,1.0,1147.0,DELHI,110059.0,False,2022,10
23441.0,408-2240878-2215547,2240878.0,Women,32.0,Adult,2022-06-10,6,Delivered,Amazon,J0119-TP-L,Top,L,1.0,550.0,MADHYA PRADESH,457001.0,False,2022,10
23442.0,405-1993787-6208307,1993787.0,Men,67.0,Senior,2022-06-10,6,Delivered,Amazon,SET394-KR-NP-XXXL,Set,3XL,1.0,1281.0,DELHI,110075.0,False,2022,10
23443.0,405-1145136-1061147,1145136.0,Men,49.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3797-KR-XXXL,Western Dress,3XL,1.0,724.0,KERALA,686041.0,False,2022,10
23444.0,407-4081611-2536314,4081611.0,Women,51.0,Senior,2022-06-10,6,Delivered,Nalli,SET304-KR-DPT-L,Set,L,1.0,1125.0,DELHI,110074.0,False,2022,10
23445.0,406-1474670-0333144,1474670.0,Women,46.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3794-KR-XXXL,kurta,3XL,1.0,499.0,KARNATAKA,560037.0,False,2022,10
23446.0,408-9530504-1582701,9530504.0,Men,25.0,Teenager,2022-06-10,6,Delivered,Others,J0343-DR-XXXL,Western Dress,3XL,1.0,842.0,MAHARASHTRA,400066.0,False,2022,10
23447.0,405-0814567-5019527,814567.0,Women,58.0,Senior,2022-06-10,6,Delivered,Myntra,J0119-TP-XL,Top,XL,1.0,550.0,KARNATAKA,560068.0,False,2022,10
23448.0,171-8003575-7097115,8003575.0,Women,48.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3668-TP-N-XL,Top,XL,1.0,518.0,WEST BENGAL,700039.0,False,2022,10
23449.0,404-4830388-0562721,4830388.0,Men,31.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1.0,735.0,KERALA,670327.0,False,2022,10
23450.0,406-0128801-8709952,128801.0,Men,51.0,Senior,2022-06-10,6,Delivered,Nalli,J0399-DR-XXL,Western Dress,XXL,1.0,744.0,MAHARASHTRA,411001.0,False,2022,10
23451.0,403-5341780-5588312,5341780.0,Women,20.0,Teenager,2022-06-10,6,Delivered,Amazon,JNE3793-KR-L,kurta,L,1.0,349.0,TAMIL NADU,600005.0,False,2022,10
23452.0,404-5210745-2549958,5210745.0,Men,49.0,Adult,2022-06-10,6,Delivered,Amazon,SET324-KR-NP-XL,Set,XL,1.0,597.0,JAMMU & KASHMIR,180001.0,False,2022,10
23453.0,171-0274929-0473960,274929.0,Women,78.0,Senior,2022-06-10,6,Delivered,Amazon,JNE3651-TP-N-XL,Top,XL,1.0,518.0,KARNATAKA,587313.0,False,2022,10
23454.0,403-0437218-6247513,437218.0,Women,19.0,Teenager,2022-06-10,6,Delivered,Myntra,SET304-KR-DPT-XS,Set,XS,1.0,1129.0,TELANGANA,500090.0,False,2022,10
23455.0,403-0437218-6247513,437218.0,Women,52.0,Senior,2022-06-10,6,Delivered,Amazon,JNE3837-KR-M,kurta,M,1.0,627.0,TELANGANA,500068.0,False,2022,10
23456.0,402-6564226-6297938,6564226.0,Women,48.0,Adult,2022-06-10,6,Delivered,Amazon,NW032-ST-CP-XXL,Set,XXL,1.0,496.0,KARNATAKA,560047.0,False,2022,10
23457.0,406-4411557-3274705,4411557.0,Women,25.0,Teenager,2022-06-10,6,Delivered,Myntra,SET321-KR-DPT-M,Set,M,1.0,967.0,KARNATAKA,560066.0,False,2022,10
23458.0,171-3261071-6130734,3261071.0,Women,42.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3801-KR-XXXL,kurta,3XL,1.0,735.0,TAMIL NADU,600055.0,False,2022,10
23459.0,403-5875207-1960347,5875207.0,Women,38.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3399-KR-S,kurta,S,1.0,435.0,KERALA,682009.0,False,2022,10
23460.0,403-1732120-7497121,1732120.0,Women,49.0,Adult,2022-06-10,6,Delivered,Amazon,SET187-KR-DH-XL,Set,XL,1.0,599.0,CHHATTISGARH,493773.0,False,2022,10
23461.0,404-8901754-2473904,8901754.0,Women,31.0,Adult,2022-06-10,6,Returned,Amazon,JNE3634-KR-M,kurta,M,1.0,511.0,ANDHRA PRADESH,530008.0,False,2022,10
23462.0,406-0248825-3232344,248825.0,Men,65.0,Senior,2022-06-10,6,Delivered,Myntra,JNE3800-KR-L,Western Dress,L,1.0,735.0,KARNATAKA,560066.0,False,2022,10
23463.0,406-0248825-3232344,248825.0,Women,18.0,Teenager,2022-06-10,6,Delivered,Flipkart,JNE3801-KR-XS,kurta,XS,1.0,725.0,TELANGANA,500092.0,False,2022,10
23464.0,406-0248825-3232344,248825.0,Men,19.0,Teenager,2022-06-10,6,Delivered,Myntra,J0209-DR-S,Ethnic Dress,S,1.0,1229.0,HARYANA,122001.0,False,2022,10
23465.0,403-5674474-9346766,5674474.0,Women,30.0,Adult,2022-06-10,6,Delivered,Amazon,SET375-KR-NP-XS,Set,XS,1.0,688.0,KARNATAKA,572116.0,False,2022,10
23466.0,403-1923812-2663555,1923812.0,Men,34.0,Adult,2022-06-10,6,Cancelled,Amazon,SET204-KR-DPT-XS,Set,XS,1.0,545.0,KERALA,683575.0,False,2022,10
23467.0,171-2220272-7257906,2220272.0,Men,19.0,Teenager,2022-06-10,6,Delivered,Ajio,SET188-KR-NP-S,Set,S,1.0,648.0,UTTARAKHAND,248001.0,False,2022,10
23468.0,171-3485619-8398728,3485619.0,Women,43.0,Adult,2022-06-10,6,Delivered,Others,J0340-TP-XS,Top,XS,1.0,659.0,MAHARASHTRA,431136.0,False,2022,10
23469.0,171-6907536-8262724,6907536.0,Women,36.0,Adult,2022-06-10,6,Refunded,Ajio,JNE3618-KR-L,kurta,L,1.0,385.0,JHARKHAND,834001.0,False,2022,10
23470.0,403-0250632-8004344,250632.0,Men,37.0,Adult,2022-06-10,6,Delivered,Ajio,J0041-SET-XL,Set,XL,1.0,763.0,KARNATAKA,560037.0,False,2022,10
23471.0,403-9023789-4751548,9023789.0,Women,52.0,Senior,2022-06-10,6,Delivered,Flipkart,JNE3465-KR-XXL,kurta,XXL,1.0,469.0,ANDHRA PRADESH,533005.0,False,2022,10
23472.0,403-9023789-4751548,9023789.0,Women,25.0,Teenager,2022-06-10,6,Refunded,Flipkart,JNE3618-KR-M,kurta,M,1.0,385.0,MAHARASHTRA,412114.0,False,2022,10
23473.0,403-9023789-4751548,9023789.0,Men,19.0,Teenager,2022-06-10,6,Delivered,Myntra,SET300-KR-NP-L,Set,L,1.0,967.0,HARYANA,121001.0,False,2022,10
23474.0,405-6853341-1817914,6853341.0,Women,19.0,Teenager,2022-06-10,6,Delivered,Myntra,JNE3522-KR-L,kurta,L,1.0,325.0,TELANGANA,504001.0,False,2022,10
23475.0,402-7858153-4389961,7858153.0,Men,65.0,Senior,2022-06-10,6,Delivered,Flipkart,JNE3797-KR-M,Western Dress,M,1.0,735.0,JAMMU & KASHMIR,180005.0,False,2022,10
23476.0,404-2957532-2699548,2957532.0,Women,21.0,Teenager,2022-06-10,6,Delivered,Amazon,JNE3670-TU-XS,Top,XS,1.0,399.0,KARNATAKA,560010.0,False,2022,10
23477.0,407-5322314-8406704,5322314.0,Men,67.0,Senior,2022-06-10,6,Delivered,Myntra,NW034-TP-PJ-XL,Set,XL,1.0,613.0,MAHARASHTRA,400080.0,False,2022,10
23478.0,408-5989522-2357111,5989522.0,Men,29.0,Teenager,2022-06-10,6,Delivered,Amazon,J0105-KR-L,Western Dress,L,1.0,999.0,MAHARASHTRA,411046.0,False,2022,10
23479.0,407-2414027-1074712,2414027.0,Women,19.0,Teenager,2022-06-10,6,Delivered,Nalli,J0355-KR-M,kurta,M,1.0,597.0,KERALA,678623.0,False,2022,10
23480.0,405-2591123-8584325,2591123.0,Women,48.0,Adult,2022-06-10,6,Cancelled,Amazon,SET394-KR-NP-L,Set,L,1.0,1063.0,RAJASTHAN,302012.0,False,2022,10
23481.0,407-0416550-8552358,416550.0,Women,44.0,Adult,2022-06-10,6,Delivered,Ajio,SET291-KR-PP-M,Set,M,1.0,569.0,UTTAR PRADESH,261001.0,False,2022,10
23482.0,406-5097641-1903539,5097641.0,Men,28.0,Teenager,2022-06-10,6,Delivered,Nalli,SET396-KR-PP-M,Set,M,1.0,958.0,PUNJAB,152116.0,False,2022,10
23483.0,402-5351945-6686703,5351945.0,Women,60.0,Senior,2022-06-10,6,Delivered,Flipkart,J0230-SKD-XXL,Set,XXL,1.0,969.0,BIHAR,801503.0,False,2022,10
23484.0,403-3987104-5562759,3987104.0,Men,30.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3797-KR-M,Western Dress,M,1.0,724.0,MAHARASHTRA,416520.0,False,2022,10
23485.0,408-6353358-1736324,6353358.0,Women,31.0,Adult,2022-06-10,6,Delivered,Myntra,SET319-KR-NP-S,Set,S,1.0,825.0,KARNATAKA,562111.0,False,2022,10
23486.0,406-1112790-4565949,1112790.0,Men,32.0,Adult,2022-06-10,6,Delivered,Myntra,JNE3797-KR-S,Western Dress,S,1.0,735.0,HIMACHAL PRADESH,176215.0,False,2022,10
23487.0,402-2390092-7005953,2390092.0,Men,71.0,Senior,2022-06-10,6,Delivered,Myntra,JNE3798-KR-XS,Western Dress,XS,1.0,735.0,KARNATAKA,562107.0,False,2022,10
23488.0,402-5289899-8053965,5289899.0,Women,20.0,Teenager,2022-06-10,6,Delivered,Amazon,SET357-KR-NP-XXL,Set,XXL,1.0,771.0,UTTAR PRADESH,226029.0,False,2022,10
23489.0,407-5498140-5417901,5498140.0,Women,39.0,Adult,2022-06-10,6,Delivered,Flipkart,J0119-TP-M,Top,M,1.0,574.0,KERALA,695582.0,False,2022,10
23490.0,407-5822941-9929946,5822941.0,Women,40.0,Adult,2022-06-10,6,Delivered,Myntra,J0009-SKD-XXXL,Set,3XL,1.0,999.0,KARNATAKA,570023.0,False,2022,10
23491.0,402-9273587-6447540,9273587.0,Men,66.0,Senior,2022-06-10,6,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1.0,735.0,KERALA,680563.0,False,2022,10
23492.0,404-4628762-7453118,4628762.0,Women,50.0,Adult,2022-06-10,6,Delivered,Nalli,SET304-KR-DPT-XL,Set,XL,1.0,1125.0,TELANGANA,500092.0,False,2022,10
23493.0,407-4323614-9695518,4323614.0,Women,30.0,Adult,2022-06-10,6,Delivered,Amazon,J0008-SKD-S,Set,S,1.0,1075.0,MADHYA PRADESH,462042.0,False,2022,10
23494.0,404-1625980-5754731,1625980.0,Women,33.0,Adult,2022-06-10,6,Delivered,Flipkart,J0003-SET-S,Set,S,1.0,655.0,JHARKHAND,831004.0,False,2022,10
23495.0,407-4885702-1572324,4885702.0,Men,27.0,Teenager,2022-06-10,6,Delivered,Myntra,JNE3861-DR-XXL,Western Dress,XXL,1.0,744.0,TELANGANA,500090.0,False,2022,10
23496.0,405-7893766-6295515,7893766.0,Men,39.0,Adult,2022-06-10,6,Delivered,Ajio,J0244-SKD-M,Set,M,1.0,1174.0,ANDHRA PRADESH,523157.0,False,2022,10
23497.0,405-7893766-6295515,7893766.0,Men,28.0,Teenager,2022-06-10,6,Delivered,Myntra,J0249-SKD-S,Set,S,1.0,939.0,TRIPURA,799001.0,False,2022,10
23498.0,405-3712634-7769901,3712634.0,Men,40.0,Adult,2022-06-10,6,Delivered,Amazon,J0280-SKD-L,Set,L,1.0,1556.0,TAMIL NADU,603103.0,False,2022,10
23499.0,405-3712634-7769901,3712634.0,Women,25.0,Teenager,2022-06-10,6,Delivered,Amazon,JNE2305-KR-533-XL,kurta,XL,1.0,357.0,WEST BENGAL,713102.0,False,2022,10
23500.0,406-4460173-5117935,4460173.0,Men,49.0,Adult,2022-06-10,6,Delivered,Amazon,J0158-DR-S,Western Dress,S,1.0,825.0,DELHI,110077.0,False,2022,10
23501.0,171-1125094-4491516,1125094.0,Women,31.0,Adult,2022-06-10,6,Delivered,Amazon,SET398-KR-PP-XS,Set,XS,1.0,1186.0,ARUNACHAL PRADESH,792001.0,False,2022,10
23502.0,407-2294672-1547536,2294672.0,Women,63.0,Senior,2022-06-10,6,Delivered,Flipkart,J0354-KR-S,kurta,S,1.0,635.0,ODISHA,754211.0,False,2022,10
23503.0,408-5838890-6762703,5838890.0,Women,46.0,Adult,2022-06-10,6,Delivered,Amazon,SET398-KR-PP-M,Set,M,1.0,1186.0,UTTARAKHAND,263139.0,False,2022,10
23504.0,408-5838890-6762703,5838890.0,Men,22.0,Teenager,2022-06-10,6,Delivered,Flipkart,SET320-KR-NP-XL,Set,XL,1.0,856.0,ODISHA,751006.0,False,2022,10
23505.0,402-4739634-0681118,4739634.0,Women,32.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3373-KR-M,kurta,M,1.0,376.0,ANDHRA PRADESH,535001.0,False,2022,10
23506.0,408-3052449-5121964,3052449.0,Men,71.0,Senior,2022-06-10,6,Delivered,Myntra,SET360-KR-NP-S,Set,S,1.0,1126.0,JHARKHAND,814112.0,False,2022,10
23507.0,404-5105087-3470709,5105087.0,Women,45.0,Adult,2022-06-10,6,Delivered,Myntra,SET404-KR-NP-XL,Set,XL,1.0,1127.0,MADHYA PRADESH,482001.0,False,2022,10
23508.0,408-8617220-2029962,8617220.0,Men,37.0,Adult,2022-06-10,6,Delivered,Myntra,JNE3798-KR-XS,Western Dress,XS,1.0,735.0,TAMIL NADU,600040.0,False,2022,10
23509.0,404-4165685-6901945,4165685.0,Men,36.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3800-KR-L,Western Dress,L,1.0,735.0,KERALA,678006.0,False,2022,10
23510.0,404-4165685-6901945,4165685.0,Women,36.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3805-KR-M,kurta,M,1.0,487.0,KARNATAKA,560048.0,False,2022,10
23511.0,405-7139970-8031507,7139970.0,Men,41.0,Adult,2022-06-10,6,Delivered,Meesho,J0016-DR-XS,Western Dress,XS,1.0,398.0,PUNJAB,141013.0,False,2022,10
23512.0,408-6107511-5377935,6107511.0,Women,74.0,Senior,2022-06-10,6,Delivered,Myntra,J0142-KR-XL,kurta,XL,1.0,396.0,KARNATAKA,576104.0,False,2022,10
23513.0,403-5823348-0404320,5823348.0,Women,55.0,Senior,2022-06-10,6,Delivered,Flipkart,J0376-SKD-M,Set,M,1.0,999.0,MAHARASHTRA,410206.0,False,2022,10
23514.0,406-4894530-5542746,4894530.0,Men,46.0,Adult,2022-06-10,6,Returned,Flipkart,JNE3869-DR-M,Western Dress,M,1.0,948.0,KERALA,680652.0,False,2022,10
23515.0,404-1885039-4293167,1885039.0,Women,22.0,Teenager,2022-06-10,6,Delivered,Ajio,SET357-KR-NP-L,Set,L,1.0,771.0,MAHARASHTRA,400014.0,False,2022,10
23516.0,406-1111590-8517904,1111590.0,Men,21.0,Teenager,2022-06-10,6,Delivered,Amazon,J0041-SET-M,Set,M,1.0,641.0,TELANGANA,500044.0,False,2022,10
23517.0,406-1111590-8517904,1111590.0,Women,19.0,Teenager,2022-06-10,6,Delivered,Myntra,JNE3363-KR-1032-XS,kurta,XS,1.0,376.0,TAMIL NADU,613401.0,False,2022,10
23518.0,406-8520283-4969103,8520283.0,Men,35.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3797-KR-XXL,Western Dress,XXL,1.0,735.0,RAJASTHAN,302029.0,False,2022,10
23519.0,404-8965988-3925144,8965988.0,Men,28.0,Teenager,2022-06-10,6,Returned,Amazon,SET339-KR-NP-S,Set,S,1.0,702.0,WEST BENGAL,742202.0,False,2022,10
23520.0,408-0057017-1785108,57017.0,Women,32.0,Adult,2022-06-10,6,Delivered,Flipkart,SET293-KR-NP-M,Set,M,1.0,692.0,UTTAR PRADESH,221005.0,False,2022,10
23521.0,405-8105441-7797156,8105441.0,Men,35.0,Adult,2022-06-10,6,Delivered,Flipkart,SET317-KR-PP-XL,Set,XL,1.0,1199.0,DELHI,110045.0,False,2022,10
23522.0,403-7081757-2425161,7081757.0,Men,33.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3797-KR-M,Western Dress,M,1.0,735.0,KERALA,680027.0,False,2022,10
23523.0,171-0506944-1248332,506944.0,Men,31.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3797-KR-M,Western Dress,M,1.0,771.0,MAHARASHTRA,440015.0,False,2022,10
23524.0,171-3792135-2368314,3792135.0,Women,46.0,Adult,2022-06-10,6,Delivered,Amazon,SET339-KR-NP-M,Set,M,1.0,646.0,GUJARAT,384001.0,False,2022,10
23525.0,408-9316138-8527510,9316138.0,Women,18.0,Teenager,2022-06-10,6,Delivered,Amazon,JNE3735-KR-XXXL,kurta,3XL,1.0,380.0,ANDHRA PRADESH,515122.0,False,2022,10
23526.0,408-3612514-8824345,3612514.0,Women,62.0,Senior,2022-06-10,6,Delivered,Myntra,SET282-KR-PP-L,Set,L,1.0,1120.0,HARYANA,122001.0,False,2022,10
23527.0,402-5420367-2549964,5420367.0,Women,42.0,Adult,2022-06-10,6,Delivered,Amazon,MEN5025-KR-XL,kurta,XL,1.0,533.0,MAHARASHTRA,411044.0,False,2022,10
23528.0,403-4301492-7375529,4301492.0,Women,33.0,Adult,2022-06-10,6,Delivered,Flipkart,SET098-KR-PP-S,Set,S,1.0,696.0,MAHARASHTRA,440010.0,False,2022,10
23529.0,407-8782565-7144325,8782565.0,Women,48.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3801-KR-M,kurta,M,1.0,771.0,MAHARASHTRA,400070.0,False,2022,10
23530.0,408-3368866-4587547,3368866.0,Men,78.0,Senior,2022-06-10,6,Delivered,Meesho,SET389-KR-NP-L,Set,L,1.0,680.0,HARYANA,122001.0,False,2022,10
23531.0,406-1107968-8879561,1107968.0,Men,49.0,Adult,2022-06-10,6,Delivered,Myntra,SET360-KR-NP-L,Set,L,1.0,1126.0,HARYANA,132103.0,False,2022,10
23532.0,403-8702793-6612345,8702793.0,Men,44.0,Adult,2022-06-10,6,Delivered,Nalli,JNE3797-KR-A-L,Western Dress,L,1.0,771.0,TELANGANA,500079.0,False,2022,10
23533.0,171-0787271-5134713,787271.0,Men,43.0,Adult,2022-06-10,6,Delivered,Myntra,JNE3800-KR-XXXL,Western Dress,3XL,1.0,761.0,TAMIL NADU,620021.0,False,2022,10
23534.0,403-2475583-8183519,2475583.0,Women,44.0,Adult,2022-06-10,6,Delivered,Amazon,MEN5013-KR-M,kurta,M,1.0,688.0,MADHYA PRADESH,466001.0,False,2022,10
23535.0,408-1583190-6234767,1583190.0,Women,24.0,Teenager,2022-06-10,6,Cancelled,Meesho,JNE3675-TU-XXL,Top,XXL,1.0,499.0,KERALA,682036.0,False,2022,10
23536.0,402-5375726-7941140,5375726.0,Women,78.0,Senior,2022-06-10,6,Delivered,Others,SET110-KR-PP-M,Set,M,1.0,788.0,DELHI,110024.0,False,2022,10
23537.0,406-9548667-1353934,9548667.0,Women,40.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3739-KR-L,kurta,L,1.0,441.0,DELHI,110063.0,False,2022,10
23538.0,406-9548667-1353934,9548667.0,Women,57.0,Senior,2022-06-10,6,Delivered,Flipkart,JNE3783-KR-XXXL,kurta,3XL,1.0,517.0,DELHI,110057.0,False,2022,10
23539.0,404-0975605-7926730,975605.0,Men,60.0,Senior,2022-06-10,6,Delivered,Amazon,J0101-DR-S,Ethnic Dress,S,1.0,842.0,RAJASTHAN,324009.0,False,2022,10
23540.0,171-8823865-6057925,8823865.0,Men,68.0,Senior,2022-06-10,6,Delivered,Flipkart,JNE3797-KR-XL,Western Dress,XL,1.0,771.0,KARNATAKA,577501.0,False,2022,10
23541.0,404-5787673-3432315,5787673.0,Men,35.0,Adult,2022-06-10,6,Delivered,Flipkart,JNE3797-KR-S,Western Dress,S,1.0,725.0,KARNATAKA,576104.0,False,2022,10
23542.0,402-1208677-2321903,1208677.0,Women,35.0,Adult,2022-06-10,6,Delivered,Flipkart,J0281-SKD-S,Set,S,1.0,1398.0,MAHARASHTRA,410210.0,False,2022,10
23543.0,404-0428532-0103528,428532.0,Men,25.0,Teenager,2022-06-10,6,Delivered,Amazon,JNE3798-KR-M,Western Dress,M,1.0,735.0,ODISHA,760001.0,False,2022,10
23544.0,406-3245692-8393131,3245692.0,Women,43.0,Adult,2022-06-10,6,Delivered,Amazon,JNE3801-KR-XXL,kurta,XXL,1.0,724.0,MAHARASHTRA,425308.0,False,2022,10
23545.0,171-8024606-6205939,8024606.0,Women,24.0,Teenager,2022-06-10,6,Delivered,Amazon,SET194-KR-NP-M,Set,M,1.0,649.0,MANIPUR,795001.0,False,2022,10
23546.0,407-6889789-7660338,6889789.0,Women,63.0,Senior,2022-06-10,6,Delivered,Others,SET389-KR-NP-S,Set,S,1.0,680.0,RAJASTHAN,324002.0,False,2022,10
23547.0,407-6889789-7660338,6889789.0,Women,31.0,Adult,2022-06-10,6,Delivered,Amazon,SET388-KR-NP-XXXL,Set,3XL,1.0,1499.0,HARYANA,121003.0,False,2022,10
